ProductID,SKU,ProductName,Category,SubCategory,Brand,UnitPrice,CostPrice,LaunchDate,DiscontinuedFlag,Color,Size,WeightKg,PackageDimensions,Rating,StockStatus
2226,SKU-X99983,Smart Shoes,Sports,Budget,PrimeLine,2832.67,1141.5,"Feb 15, 2020",True,Pink,S,12.32,77.8x32.9x20.3 cm,4.46,Out of Stock
2227,SKU-I14210,Lite Phone,Sports,Outdoor,PrimeLine,2235.93,1471.04,25/10/2023,True,Green,XXL,1.56,75.5x40.7x21.1 cm,2.97,Low Stock
2228,SKU-Q80973,Smart Phone,Beauty,Standard,ActiveX,336.84,145.03,2024-02-11T20:38:38,False,Blue,,7.26,70.9x26.4x12.6 cm,4.34,Out of Stock
2229,SKU-Q61655,Ultra Mixer,Beauty,Outdoor,GeoBasics,1190.09,1001.98,2020-08-23 23:58:05,False,,XXL,19.86,12.1x6.6x35.4 cm,3.27,In Stock
2230,SKU-N34617,Smart Headphones,Grocery,Budget,UrbanEdge,937.75,580.02,"Dec 25, 2020",False,Pink,XL,16.45,78.5x47.0x14.6 cm,3.45,Low Stock
2231,SKU-X82105,ECO WATCH,Beauty,Outdoor,Luxora,804.26,516.77,2024-03-29 19:10:00,False,Black,,one hundred,76.6x18.9x35.2 cm,2.9,In Stock
2232,SKU-C55513,Lite Phone,Toys,Kids,UrbanEdge,1196.82,959.52,2022-02-23 04:54:47,False,Green,M,0.84,35.5x76.9x29.1 cm,2.94,Out of Stock
2233,SKU-T73599,Pro Shoes,Fashion,Office,Luxora,1540.98,1273.65,2020-11-02,False,,XXL,10.28,53.7x46.3x22.7 cm,2.48,In Stock
2234,SKU-N12076,Max Shoes,Grocery,Outdoor,PrimeLine,1052.54,862.88,13/03/2022,False,Grey,M,24.09,53.8x27.9x26.5 cm,3.81,Out of Stock
2235,SKU-V87761,Smart Phone,Beauty,Standard,HomeSense,1651.39,989.22,2019-08-05 01:16:56,False,Green,,23.65,77.6x10.6x19.7 cm,3.76,In Stock
2236,SKU-T18610,Lite bottle,Electronics,Outdoor,CartPro,1260.66,629.05,2018-06-30,False,Blue,S,6.67,40.5x54.3x15.2 cm,3.43,Out of Stock
2237,SKU-J44501,Ultra Mixer,Toys,Budget,CartPro,751.58,602.05,"Jan 12, 2019",False,Black,S,22.43,6.6x23.5x17.9 cm,4.63,Low Stock
2238,SKU-G56435,eco headphones,Fashion,Standard,Luxora,2540.64,1311.38,2018-01-16T21:01:12,False,White,,6.05,52.7x20.3x35.2 cm,2.04,Out of Stock
2239,SKU-C31807,Pro Shoes,Fashion,Office,PrimeLine,1096.53,596.32,2023-12-25T09:42:01,False,Blue,,0.72,75.0x6.2x38.3 cm,3.15,In Stock
2240,SKU-P67455,Ultra Mixer,Sports,Outdoor,Luxora,1804.06,814.61,2019-08-08 17:51:32,True,Pink,M,7.2,49.1x41.0x22.0 cm,3.78,In Stock
2241,SKU-H58244,Smart Headphones,Toys,Premium,ActiveX,925.14,726.05,2023-11-11 03:41:21,False,Pink,M,8.49,75.9x14.4x15.6 cm,2.22,In Stock
2242,SKU-J84293,Ultra Headphones,Sports,Outdoor,ActiveX,1724.88,1397.67,03/08/2023,True,Blue,M,13.48,11.0x20.8x14.8 cm,2.07,Out of Stock
2243,SKU-N98252,eco bottle,Electronics,Standard,CartPro,1896.12,1452.18,2018-04-12,False,Green,XXL,3.01,67.4x12.2x3.7 cm,4.15,Out of Stock
2244,SKU-N91672,Pro Phone,Fashion,Outdoor,GeoBasics,1986.3,1066.7,12/10/2021,True,White,L,7.72,71.5x28.6x4.4 cm,2.74,Out of Stock
2245,SKU-Q71479,Eco Headphones,Fashion,Office,UrbanEdge,2153.11,1643.84,17/05/2018,False,Pink,S,34019.674859481005,70.4x64.3x13.5 cm,3.76,Low Stock
2246,SKU-T57591,Lite Headphones,Home & Kitchen,Kids,Luxora,1285.79,—,"Oct 03, 2020",False,Red,M,15.26,19.3x39.0x38.8 cm,3.89,Out of Stock
2247,SKU-W17124,Lite Headphones,Sports,Kids,Luxora,524.44,394.14,2018-09-02,False,Pink,,22.33,48.0x13.1x8.6 cm,3.38,Out of Stock
2248,SKU-T28022,Lite Headphones,Sports,Office,PrimeLine,2327.53,1917.93,2025-08-22 15:33:43,False,Grey,S,1.42,46.9x52.1x12.7 cm,4.58,Low Stock
2249,SKU-M44533,Max Headphones,Toys,Kids,PrimeLine,1215.9,616.88,2024-08-29T04:37:35,True,Red,XS,20.95,12.9x55.1x10.3 cm,2.73,Out of Stock
2250,SKU-N60587,Pro Phone,Electronics,Standard,ActiveX,612.53,388.52,"Dec 16, 2019",False,Green,S,13.03,30.3x41.6x16.4 cm,3.08,Low Stock
2251,SKU-F63073,Max Watch,Home & Kitchen,Budget,GeoBasics,1386.63,935.68,2019-06-08,False,Pink,XXL,20.58,40.1x28.9x39.4 cm,2.76,Out of Stock
2252,SKU-I59950,Eco Phone,Electronics,Budget,GeoBasics,1530.45,922.19,2022-04-09,False,Green,S,6.71,37.8x71.4x26.7 cm,2.45,Low Stock
2253,SKU-W39524,SMART HEADPHONES,Grocery,Outdoor,UrbanEdge,1785.47,933.39,2018-03-21T19:56:01,False,Grey,L,18.08,41.6x22.8x22.0 cm,4.81,Out of Stock
2254,SKU-V64530,Max Watch,Home & Kitchen,Premium,GeoBasics,3587.26,2162.41,06/12/2024,False,White,XL,9.13,46.7x15.7x4.5 cm,2.44,Out of Stock
2255,SKU-A57763,Smart Headphones,Home & Kitchen,Kids,ActiveX,2460.99,1675.38,2018-07-19T12:32:41,False,Black,,1.79,7.0x62.2x36.8 cm,4.45,In Stock
2256,SKU-F57823,Smart Headphones,Fashion,Standard,CartPro,1159.27,679.31,2022-07-07T12:07:15,False,White,L,24.69,57.3x76.9x14.2 cm,4.22,In Stock
2257,SKU-W28311,Smart Mixer,Sports,Premium,PrimeLine,903.18,645.8,2025-01-04 22:55:55,False,Blue,L,16.12,24.9x74.6x14.5 cm,4.05,Low Stock
2258,SKU-S25306,Ultra Backpack,Sports,Premium,HomeSense,656.48,282.13,11/06/2022,False,Grey,M,20.2,22.5x75.4x37.0 cm,2.04,In Stock
2259,SKU-P34791,Smart Bottle,Sports,Office,ActiveX,1850.7,1170.06,2023-12-18 04:18:38,False,Red,S,22.8,53.7x42.8x17.9 cm,2.12,Out of Stock
2260,SKU-L88344,Ultra Watch,Electronics,Outdoor,UrbanEdge,1304.46,1046.75,2020-08-13T23:47:11,False,Pink,XL,4.44,8.5x66.2x31.8 cm,4.01,Low Stock
4583,SKU-K33125,Smart Watch,Sports,Premium,Luxora,1663.14,678.13,2023-09-01 03:23:25,False,Black,XXL,19.39,67.7x70.8x18.2 cm,4.54,Out of Stock
2262,SKU-N30388,Lite Backpack,Home & Kitchen,Budget,HomeSense,1045.88,683.82,"Jun 10, 2025",True,White,S,7.9,70.0x69.5x7.8 cm,4.62,In Stock
8429,SKU-O30791,Max Phone,Beauty,Kids,ActiveX,402.7,170.59,2025-07-01T03:36:23,True,Pink,XXL,5.55,31.5x34.8x24.0 cm,4.09,Out of Stock
2264,SKU-S93697,Pro Phone,Toys,Office,UrbanEdge,1089.35,603.17,2023-06-27 00:00:26,True,Blue,XS,23.79,57.7x63.2x2.4 cm,2.95,Low Stock
2265,SKU-Z28258,Pro Mixer,Toys,Standard,ActiveX,1122.18,561.49,2022-12-03T04:19:16,False,Red,S,20.76,27.2x57.5x25.3 cm,3.57,Out of Stock
7936,SKU-D12782,lite headphones,Sports,Standard,HomeSense,1129.42,491.56,31/05/2020,False,Red,,13.93,20.6x20.3x33.4 cm,3.68,Low Stock
6905,SKU-A81180,Pro Mixer,Beauty,Outdoor,HomeSense,1339.28,727.28,02/04/2023,False,Green,L,6.37,68.0x68.8x18.6 cm,2.39,Low Stock
2268,SKU-X35424,Smart Backpack,Sports,Budget,CartPro,1230.52,1034.43,22/10/2025,False,Black,L,15.6,77.2x79.9x35.5 cm,3.28,Out of Stock
2269,SKU-S75524,Eco Headphones,Sports,Budget,GeoBasics,1043.05,507.84,27/07/2025,True,Pink,XXL,10.97,50.8x39.9x14.2 cm,2.45,Out of Stock
2270,SKU-M95952,Pro Shoes,Toys,Premium,CartPro,1834.97,1183.32,2025-05-06T14:30:18,True,Pink,XL,1.66,71.3x35.8x9.6 cm,4.89,Low Stock
2271,SKU-K32046,Lite Bottle,Grocery,Kids,UrbanEdge,829.98,350.76,2025-03-24T15:30:02,False,Green,L,4.92,14.8x10.9x38.4 cm,2.08,Low Stock
2272,SKU-C12610,Smart Watch,Sports,Standard,CartPro,3299.6,1479.66,2023-11-22,False,Black,L,23.24,12.1x77.5x30.6 cm,2.08,In Stock
2273,SKU-V76909,Ultra Backpack,Home & Kitchen,Kids,ActiveX,1555.65,1179.61,13/04/2023,False,Green,L,7.96,74.8x79.2x30.2 cm,2.87,Out of Stock
2274,SKU-U50573,Lite Watch,Grocery,Office,UrbanEdge,2912.88,1960.31,2019-09-20T16:07:14,False,Green,,14.77,39.6x28.6x4.6 cm,3.88,Low Stock
2275,SKU-W86281,Max Shoes,Home & Kitchen,Premium,ActiveX,1804.0,822.3,"Aug 04, 2022",False,Black,XL,5.75,28.3x11.3x38.8 cm,3.32,Low Stock
2276,SKU-I26166,Eco Headphones,Fashion,Standard,HomeSense,1707.67,1058.36,"Dec 19, 2023",False,Grey,XS,16.92,59.0x51.3x4.0 cm,4.71,Out of Stock
2277,SKU-G14837,Max Phone,Electronics,Standard,HomeSense,993.15,544.18,"Mar 28, 2020",False,Pink,S,19.33,7.5x75.3x6.4 cm,2.99,Out of Stock
2278,SKU-F28945,Ultra Mixer,Sports,Budget,ActiveX,1692.39,1046.41,"Jan 22, 2025",False,White,XXL,23.67,76.0x29.4x29.3 cm,2.61,In Stock
2279,SKU-R61834,Max Bottle,Toys,Premium,UrbanEdge,1929.76,865.47,2018-02-12T02:17:41,True,Grey,,7.54,10.0x18.2x3.7 cm,2.8,Low Stock
2280,SKU-N53939,Eco Watch,Fashion,Outdoor,ActiveX,771.7,618.54,2024-06-15T21:34:11,False,Blue,XL,18.66,36.5x51.3x35.2 cm,4.99,Out of Stock
2281,SKU-V68720,Eco Headphones,Electronics,Premium,ActiveX,1037.46,678.01,2020-10-24,False,Blue,XS,19.94,19.4x5.4x14.9 cm,3.73,Low Stock
2282,SKU-P84987,Smart Watch,Toys,Kids,ActiveX,1913.99,1229.23,2025-03-16T20:01:25,False,Blue,XL,6.18,13.7x62.9x25.9 cm,3.44,Out of Stock
2283,SKU-I49146,Lite Mixer,Sports,Outdoor,CartPro,3167.07,1517.29,"Dec 02, 2022",False,Green,XXL,13.53,56.4x53.2x36.8 cm,2.67,Out of Stock
2284,SKU-L21282,Lite Mixer,Beauty,Kids,Luxora,1835.66,1185.64,2021-06-01 07:45:59,False,Blue,S,4.63,30.2x10.3x27.6 cm,2.54,In Stock
2285,SKU-J62275,Ultra Headphones,Home & Kitchen,Standard,UrbanEdge,1622.79,1367.47,2019-05-19 01:04:02,False,Pink,S,0.59,61.7x21.2x33.3 cm,2.05,In Stock
2286,SKU-R90670,Eco Phone,Grocery,Office,CartPro,930.68,422.77,2020-06-28T13:12:08,False,White,XS,18.02,76.0x63.1x12.9 cm,4.22,In Stock
2287,SKU-O16973,Eco Mixer,Beauty,Standard,UrbanEdge,2152.41,1543.32,2020-05-18T05:06:08,False,Green,XXL,16.02,16.7x6.6x4.6 cm,3.87,Out of Stock
2288,SKU-F40093,Ultra shoes,Toys,Office,Luxora,885.84,508.46,2018-08-25T17:58:38,False,Grey,S,21.37,53.0x32.2x20.6 cm,3.56,Low Stock
2289,SKU-P56331,Lite Mixer,Beauty,Kids,UrbanEdge,669.05,501.37,2018-03-17,False,White,XXL,20.69,64.1x9.9x12.3 cm,3.34,Low Stock
2290,SKU-E15483,Smart Backpack,Electronics,Office,PrimeLine,2893.42,1832.34,"Mar 08, 2022",False,White,XXL,19.28,39.2x13.0x1.1 cm,4.22,Low Stock
2291,SKU-J46199,Lite Backpack,Toys,Standard,UrbanEdge,1783.47,1438.4,2023-05-18,False,Pink,,22.36,77.7x57.1x23.7 cm,4.1,Out of Stock
6067,SKU-I33776,Eco Headphones,Home & Kitchen,Office,UrbanEdge,3359.22,1653.34,2021-07-27 13:39:49,False,Blue,L,13.97,17.6x57.9x6.6 cm,3.83,In Stock
2293,SKU-E24674,Max phone,Toys,Premium,ActiveX,2138.77,1262.57,2021-10-10T07:48:00,False,White,XS,1.59,62.3x66.8x9.9 cm,3.07,Out of Stock
2294,SKU-X62211,Smart Shoes,Home & Kitchen,Outdoor,CartPro,997.01,544.43,"Jan 08, 2023",False,Black,XXL,22.25,33.7x48.7x39.2 cm,2.11,Out of Stock
2295,SKU-L67122,Lite Headphones,Electronics,Office,UrbanEdge,1390.07,1109.94,2021-12-02,False,White,XL,9.98,75.4x58.4x38.9 cm,2.39,Low Stock
2296,SKU-F84803,Lite Watch,Home & Kitchen,Office,HomeSense,1486.25,620.63,08/08/2018,False,Black,,12.76,40.1x47.7x24.5 cm,4.11,In Stock
2297,SKU-L45055,Smart Bottle,Toys,Kids,HomeSense,1086.37,522.34,"Sep 08, 2025",False,Pink,,14.16,30.4x51.3x35.3 cm,3.55,In Stock
2298,SKU-D47334,Eco Headphones,Grocery,Outdoor,HomeSense,1553.22,946.77,2025-06-09 13:19:19,False,Pink,M,16.48,48.5x9.7x14.2 cm,2.71,Low Stock
2299,SKU-H38529,Eco Mixer,Beauty,Kids,ActiveX,1760.69,1130.1,2020-12-08,False,White,XS,10.22,71.3x69.6x7.6 cm,3.27,Out of Stock
2300,SKU-A15035,Eco backpack,Beauty,Standard,HomeSense,1114.11,689.19,"Mar 16, 2023",False,Pink,XS,13.63,34.4x21.1x23.7 cm,4.5,Low Stock
2301,SKU-C36900,Pro Phone,Sports,Office,ActiveX,667.99,446.93,2021-12-06T21:20:35,False,Green,XS,2.12,71.5x60.1x39.5 cm,2.13,Out of Stock
2302,SKU-W91403,Pro Phone,Sports,Kids,UrbanEdge,1018.96,833.74,"Mar 11, 2022",False,Red,L,8.72,13.7x9.9x21.9 cm,4.67,Low Stock
2303,SKU-T31314,Max Headphones,Beauty,Standard,GeoBasics,1167.75,806.58,2019-07-26 15:53:37,False,Red,M,8.75,32.5x33.9x2.6 cm,—,Out of Stock
2304,SKU-V10919,Eco Shoes,Beauty,Office,ActiveX,911.11,556.4,"Nov 01, 2019",False,Black,M,unknown,56.7x21.8x3.8 cm,4.84,Low Stock
2305,SKU-T41015,Pro Backpack,Home & Kitchen,Premium,CartPro,2161.0,1454.19,2020-12-06,False,White,XS,8.93,46.5x58.3x14.6 cm,4.17,Low Stock
2306,SKU-P77875,Pro Headphones,Sports,Standard,ActiveX,1961.98,972.07,2021-02-21T09:27:52,True,Pink,,5.64,49.4x22.7x25.1 cm,2.48,In Stock
698,SKU-P14274,Max Headphones,Fashion,Kids,HomeSense,985.93,552.51,2022-01-25T12:37:01,True,Grey,M,20.46,36.1x14.1x9.6 cm,3.16,Low Stock
7676,SKU-S16040,Lite Bottle,Toys,Outdoor,GeoBasics,1251.99,738.09,2018-02-17 11:34:38,False,White,M,9.99,43.8x32.1x20.2 cm,3.62,Low Stock
2309,SKU-G84980,Ultra Mixer,Sports,Premium,ActiveX,1492.51,1106.13,23/08/2020,True,White,XS,18.12,25.6x59.8x6.3 cm,4.0,Out of Stock
2310,SKU-M71889,Lite Watch,Beauty,Budget,CartPro,1554.19,1284.01,"Mar 02, 2021",False,Green,XL,22.18,76.7x68.5x4.1 cm,2.15,Out of Stock
2311,SKU-O33495,Lite Watch,Fashion,Outdoor,ActiveX,811.31,674.88,2020-08-11,True,Red,M,14.65,53.4x72.2x37.8 cm,4.79,Low Stock
2312,SKU-B19242,Max Watch,Sports,Standard,HomeSense,1230.32,977.41,2024-01-19T12:32:57,False,Blue,L,4.9,61.0x70.5x37.7 cm,3.2,Out of Stock
2313,SKU-G19566,Lite Headphones,Electronics,Kids,HomeSense,678.2,550.52,2021-05-01,False,Green,,5.29,56.3x78.7x10.6 cm,2.86,Out of Stock
2314,SKU-C88246,Eco Watch,Toys,Premium,HomeSense,637.33,472.82,15/10/2019,True,White,XXL,13.17,8.0x11.1x31.7 cm,4.44,Low Stock
2315,SKU-C32797,Ultra Mixer,Toys,Standard,GeoBasics,2881.16,2312.9,2020-09-06,False,White,S,22.26,32.8x28.3x30.9 cm,4.62,Out of Stock
2316,SKU-C31778,Eco Shoes,Fashion,Office,HomeSense,1384.18,554.87,2022-01-24,False,Red,,15.47,15.0x64.8x19.9 cm,4.12,In Stock
2317,SKU-Z38811,Lite Shoes,Home & Kitchen,Kids,UrbanEdge,1696.08,700.58,2019-11-18T17:18:33,False,Pink,M,8.6,49.2x50.7x23.0 cm,3.53,In Stock
2318,SKU-T15196,Eco Backpack,Grocery,Outdoor,UrbanEdge,1619.83,1207.42,"Jul 24, 2019",False,Red,,7.06,62.7x78.0x1.0 cm,2.09,Low Stock
2319,SKU-Y70975,Pro Watch,Electronics,Budget,HomeSense,607.27,470.75,03/12/2023,True,Grey,XS,6.14,24.9x52.0x21.6 cm,4.54,Out of Stock
2320,SKU-J22784,Ultra Shoes,Home & Kitchen,Outdoor,ActiveX,1680.02,889.65,2023-10-29 15:32:56,False,Green,XS,15.12,33.4x26.2x7.1 cm,2.49,In Stock
2321,SKU-R25249,Lite Headphones,Sports,Office,UrbanEdge,1667.58,705.01,"Feb 03, 2021",False,Grey,S,21.32,48.4x9.1x29.8 cm,3.74,Out of Stock
2322,SKU-D55688,eco watch,Grocery,Budget,ActiveX,1221.56,499.09,2019-12-23 21:10:49,False,Black,,24.18,72.1x28.9x9.4 cm,3.08,Out of Stock
2323,SKU-O24990,Lite Backpack,Electronics,Kids,GeoBasics,2194.63,952.49,2022-05-11,False,Black,,8.95,18.2x67.3x34.0 cm,3.58,In Stock
2324,SKU-C70331,Ultra Watch,Sports,Premium,ActiveX,1839.9,1125.27,"Jul 30, 2018",False,Grey,S,24.07,49.1x69.5x35.6 cm,4.18,In Stock
2325,SKU-B99403,Ultra Phone,Beauty,Outdoor,PrimeLine,912.05,757.76,2022-04-16 08:07:06,False,Blue,S,20.5,14.1x6.6x29.3 cm,4.46,Low Stock
2326,SKU-S48360,Ultra Mixer,Home & Kitchen,Premium,HomeSense,1418.64,593.19,2018-03-27T23:03:27,False,Red,XL,6744.094535823965,58.7x34.6x30.9 cm,3.76,In Stock
2327,SKU-K78029,Ultra Phone,Sports,Budget,Luxora,1762.77,1037.0,"Nov 20, 2022",False,Grey,XL,16.6,43.6x44.3x10.3 cm,3.0,Low Stock
2328,SKU-R41626,Pro Headphones,Beauty,Standard,Luxora,1097.28,705.53,01/09/2019,False,Black,XS,24.56,21.3x52.8x20.0 cm,4.03,Out of Stock
2329,SKU-L52379,ULTRA BACKPACK,Electronics,Office,ActiveX,1281.62,876.29,19/06/2022,False,Green,,23.47,24.7x50.3x8.3 cm,2.64,In Stock
2330,SKU-Q27434,Ultra Phone,Toys,Premium,ActiveX,579.83,337.73,2025-08-28,False,Pink,XL,15.59,28.9x23.1x23.1 cm,4.67,Low Stock
2331,SKU-Q48831,Eco phone,Electronics,Kids,PrimeLine,1472.72,1127.84,2024-10-25,False,White,L,14.28,63.7x62.9x37.6 cm,2.1,Out of Stock
2332,SKU-X39380,Lite Shoes,Home & Kitchen,Kids,GeoBasics,1034.43,490.23,2024-08-08T23:30:03,False,Pink,XS,20.25,73.7x36.1x13.7 cm,4.4,In Stock
2333,SKU-U67661,Lite Mixer,Fashion,Premium,HomeSense,1975.59,803.84,2019-09-04 07:05:40,False,Pink,S,8.05,51.5x38.1x34.3 cm,2.33,In Stock
2334,SKU-G71539,Lite Headphones,Toys,Premium,HomeSense,884.92,649.76,2023-05-26T09:24:02,False,,XXL,8.71,47.7x59.4x23.9 cm,4.75,In Stock
2335,SKU-R62152,Lite Mixer,Sports,Outdoor,CartPro,517.5,426.91,14/07/2019,False,Blue,L,23.7,43.2x23.4x11.3 cm,3.16,Low Stock
2336,SKU-H73098,Ultra Watch,Toys,Kids,ActiveX,578.99,452.26,2024-10-27 04:46:14,True,Green,XL,9.36,32.7x36.8x31.2 cm,—,Out of Stock
2369,SKU-A48311,Pro Watch,Fashion,Kids,GeoBasics,734.86,523.89,17/10/2025,False,Red,XS,24.45,40.5x42.5x35.5 cm,2.7,Low Stock
2338,SKU-D89610,Max Mixer,Fashion,Standard,UrbanEdge,1805.57,807.22,07/01/2020,False,Black,XXL,13.13,65.7x52.3x10.7 cm,3.71,In Stock
2339,SKU-B44223,Pro Bottle,Electronics,Budget,GeoBasics,812.51,615.55,14/06/2023,False,Grey,M,12.86,26.1x56.8x27.5 cm,3.87,In Stock
2340,SKU-F76221,Smart Phone,Electronics,Standard,ActiveX,1436.64,904.27,2024-05-12T00:15:53,False,,XL,3.0,22.0x34.9x9.9 cm,4.88,Out of Stock
2341,SKU-V56701,Eco Bottle,Grocery,Standard,CartPro,3017.93,1609.12,24/01/2021,False,Red,,6.82,21.2x35.4x6.6 cm,2.28,In Stock
2342,SKU-J66151,Lite Phone,Sports,Kids,HomeSense,824.22,692.32,"Oct 05, 2018",False,Pink,,21.4,13.9x54.0x4.4 cm,4.21,Low Stock
2343,SKU-F69054,Pro Headphones,Home & Kitchen,Kids,CartPro,2852.76,2249.38,2018-04-15T19:21:22,True,Black,,19.67,23.8x33.1x10.2 cm,2.44,Out of Stock
2344,SKU-Q61275,max bottle,Home & Kitchen,Budget,UrbanEdge,2563.34,1498.97,16/02/2025,False,Green,S,0.89,72.3x33.7x11.0 cm,3.55,Out of Stock
2345,SKU-V45051,Lite Backpack,Fashion,Standard,PrimeLine,913.47,449.44,11/08/2025,False,Black,L,8.72,20.4x38.3x24.4 cm,3.39,Low Stock
2346,SKU-F54352,Max Headphones,Beauty,Kids,CartPro,1588.63,1277.36,"Nov 10, 2021",False,Pink,XS,21.42,40.1x74.3x37.1 cm,4.93,In Stock
2347,SKU-Z15746,Ultra Mixer,Home & Kitchen,Premium,GeoBasics,657.47,385.62,2018-03-14,True,Grey,M,16.8,65.0x52.3x16.0 cm,2.23,Out of Stock
2348,SKU-D46310,Smart Bottle,Beauty,Premium,GeoBasics,1064.46,870.71,"Apr 23, 2019",False,Green,,15.98,43.6x11.4x31.8 cm,2.79,In Stock
2349,SKU-N92726,Eco Mixer,Fashion,Outdoor,Luxora,1782.07,960.74,2024-11-01 17:21:55,False,Grey,L,16.75,22.3x55.6x9.4 cm,2.04,Low Stock
2350,SKU-A58825,Eco Phone,Fashion,Premium,ActiveX,1075.01,630.64,19/03/2018,False,Red,,24.41,18.4x65.3x4.1 cm,4.66,Out of Stock
2351,SKU-Q49625,Ultra Shoes,Sports,Premium,PrimeLine,543.23,438.83,2023-01-05 11:22:07,False,Grey,XS,1.55,61.5x52.9x35.8 cm,3.04,Out of Stock
2352,SKU-U95365,Lite Bottle,Sports,Budget,Luxora,275.43,117.57,2024-06-18,False,,,11.64,41.2x42.6x18.2 cm,2.03,In Stock
2353,SKU-J98128,Ultra Phone,Grocery,Office,GeoBasics,1423.33,1195.1,2020-11-20,False,Pink,XXL,17.96,63.0x22.3x22.0 cm,4.17,Out of Stock
2354,SKU-A72351,Smart Phone,Beauty,Budget,ActiveX,3118.25,1309.57,2020-01-12,False,Grey,XS,23.9,61.5x37.7x5.0 cm,2.24,In Stock
2355,SKU-H13542,Pro Watch,Fashion,Premium,PrimeLine,958.47,643.31,2021-01-07 15:35:21,True,Pink,,2.52,71.7x70.8x33.5 cm,3.66,Low Stock
2356,SKU-M88233,Pro Phone,Beauty,Standard,ActiveX,2153.95,1323.18,29/05/2019,False,,XS,7.68,8.0x23.8x7.6 cm,3.93,Out of Stock
2357,SKU-C38773,Smart Phone,Beauty,Outdoor,UrbanEdge,1139.53,752.95,23/04/2021,False,Green,XXL,—,53.5x74.4x5.5 cm,3.08,Out of Stock
2358,SKU-M90374,Smart Bottle,Home & Kitchen,Outdoor,GeoBasics,2640.39,1496.94,"Nov 26, 2018",False,Green,L,12.34,66.7x62.1x18.4 cm,3.6,Out of Stock
2359,SKU-X69314,Ultra Backpack,Grocery,Premium,UrbanEdge,2813.13,2067.27,2018-11-24,False,Pink,L,0.84,50.6x71.3x23.0 cm,4.66,Low Stock
2360,SKU-B65247,Eco Watch,Grocery,Budget,HomeSense,2972.46,2222.41,2021-05-24 12:07:52,True,Black,,18.27,60.5x72.1x30.2 cm,2.43,Out of Stock
2361,SKU-M50171,Pro Backpack,Electronics,Outdoor,PrimeLine,1438.87,1035.93,27/02/2022,False,Pink,L,7.41,26.2x10.3x18.5 cm,4.29,Out of Stock
2362,SKU-W93202,Max Backpack,Grocery,Budget,UrbanEdge,1772.89,736.4,2020-06-02 05:19:10,False,Red,M,24.08,37.7x64.7x29.9 cm,2.61,Out of Stock
2363,SKU-G11410,Lite Mixer,Sports,Standard,GeoBasics,1642.75,661.23,"Dec 08, 2024",False,White,XL,4.72,61.9x71.7x21.9 cm,3.99,Out of Stock
2364,SKU-F61858,Eco Watch,Fashion,Office,ActiveX,3413.87,2400.34,"Nov 12, 2018",True,Grey,XXL,15.62,29.3x12.9x20.7 cm,4.49,In Stock
2365,SKU-J78134,Pro Shoes,Sports,Standard,PrimeLine,1408.61,637.75,2022-09-24,False,Red,,2.31,48.2x35.8x26.6 cm,2.39,Low Stock
2366,SKU-R47480,Ultra Bottle,Electronics,Kids,PrimeLine,870.68,369.12,2021-04-20,False,Grey,XXL,4.1,29.1x32.6x33.2 cm,3.91,Out of Stock
2367,SKU-O92013,Ultra Backpack,Grocery,Premium,ActiveX,2036.52,862.96,"May 01, 2025",True,Blue,L,0.76,27.2x60.5x30.7 cm,4.45,Low Stock
2368,SKU-U58266,Eco Headphones,Beauty,Premium,CartPro,647.22,263.43,01/09/2022,False,Red,XL,15.84,68.8x72.7x37.5 cm,4.66,In Stock
2369,SKU-A48311,Pro Watch,Fashion,Kids,GeoBasics,734.86,523.89,17/10/2025,False,Red,XS,24.45,40.5x42.5x35.5 cm,2.7,Low Stock
2370,SKU-O82890,Lite Mixer,Electronics,Premium,GeoBasics,628.26,528.38,2020-05-23T05:38:07,False,White,XS,24.68,33.3x70.2x24.8 cm,2.67,Low Stock
2371,SKU-N30089,Ultra Shoes,Beauty,Budget,Luxora,1251.66,815.81,2023-12-27T21:27:21,False,White,M,16.91,10.1x12.4x3.7 cm,3.19,In Stock
2372,SKU-V94936,Max Mixer,Home & Kitchen,Budget,Luxora,739.93,513.68,2025-08-23T02:49:44,True,Grey,XS,19.7,68.8x71.9x23.5 cm,4.54,In Stock
2373,SKU-G79667,Eco Watch,Grocery,Kids,HomeSense,1740.17,1248.57,2018-09-15,False,Grey,XS,7.45,73.4x73.3x17.9 cm,—,Out of Stock
2374,SKU-L51393,Pro Watch,Toys,Kids,UrbanEdge,1727.55,756.14,15/01/2020,False,Black,XL,15.86,11.9x14.3x22.1 cm,3.76,Out of Stock
2375,SKU-Z25915,Smart Bottle,Home & Kitchen,Premium,HomeSense,488.77,339.45,2024-05-07T22:29:50,False,Green,M,11.03,27.0x78.4x27.3 cm,4.65,Out of Stock
2376,SKU-G18208,Eco Shoes,Grocery,Budget,HomeSense,2174.67,1706.54,2021-02-20 23:32:12,False,Blue,L,16.37,28.4x64.3x36.8 cm,2.18,In Stock
2377,SKU-N94937,Ultra Mixer,Beauty,Premium,HomeSense,942545.3824010195,928.86,2020-06-09,False,Blue,XXL,18.1,12.1x44.8x8.2 cm,2.31,In Stock
9876,SKU-W29196,Eco Watch,Electronics,Budget,ActiveX,1061.43,868.86,13/09/2019,False,Grey,XL,50811.408270229374,26.6x7.4x8.3 cm,4.83,In Stock
